Url,Name,Price,Voucher,Sold,NumRate
https://www.lazada.vn/products/set-2-mon-quan-sooc-ho-tui-kem-ao-2-day-co-dep-nguc-i2664614523.html,Set 2 món quần Sooc hở túi kèm áo 2 dây có đẹp ngực,"₫135,000",Voucher save 36%,8 sold,(2)
https://www.lazada.vn/products/set-do-nu-mac-nha-re-dep-chu-b-phoi-tay-mau-mua-he-bo-dui-nu-quan-ngan-ao-tay-coc-in-nhiet-khong-bong-tp645-i2689435385.html,Set đồ nữ mặc nhà rẻ đẹp chữ B phối tay màu mùa hè bộ đùi nữ quần ngắn áo tay cộc in nhiệt không bong TP645,"₫34,000",Voucher save 50%,186 sold,(51)
https://www.lazada.vn/products/set-quan-suong-ao-co-vuong-tay-tum-i2242837072.html,Set quần suông + áo cổ vuông tay túm,"₫45,000",,133 sold,(39)
https://www.lazada.vn/products/quan-ao-dai-i1336110912.html,Quần áo dài,"₫70,000",Voucher save 30%,238 sold,(59)
https://www.lazada.vn/products/set-bo-croptop-quan-bo-chun-mix-ao-croptop-coc-tay-co-co-i1940818356.html,Set bộ croptop quần bo chun mix áo croptop cọc tay có cổ,"₫61,500",Voucher save 51%,4.5K sold,(1598)
https://www.lazada.vn/products/do-bo-pijama-nu-mac-nha-ao-coc-quan-dui-hang-thiet-ke-chat-lieu-cao-cap-i2589288707.html,"Đồ Bộ Pijama Nữ Mặc Nhà Áo Cộc Quần Đùi, Hàng Thiết Kế Chất Liệu Cao Cấp","₫37,300",,85 sold,(24)
https://www.lazada.vn/products/set-ao-thun-cuu-quan-karo-ao-phong-from-rong-chat-vai-mat-thiet-ke-phong-cach-ca-tinh-leeda-i2325148429.html,"Sét Áo thun Cừu + quần karo, Áo phông from rộng, chất vải mát, thiết kế phong cách cá tính - LEEDA","₫57,000",Voucher save 52%,1.6K sold,(340)
https://www.lazada.vn/products/bo-ngu-pijama-dai-tay-co-vuong-nu-set-bo-do-ngu-tieu-thu-tay-dai-quan-dai-de-thuong-i2241219349.html,"Bộ ngủ pijama dài tay cổ vuông nữ ,set bộ đồ ngủ tiểu thư tay dài quần dài dễ thương","₫35,000",Voucher save 56%,2.6K sold,(748)
https://www.lazada.vn/products/bo-dui-quan-coc-ao-sat-nach-chat-vai-dui-cao-cap-sn-snlt-i2193174915.html,"Bộ Đũi Quần Cộc, Áo Sát Nách Chất Vải Đũi Cao Cấp SN","₫114,000",Voucher save 24%,25 sold,(7)
https://www.lazada.vn/products/dam-ngu-nu-dam-ngu-quan-ao-ngu-kem-ao-nguc-ao-hai-day-chap-va-dam-ngu-lua-mac-ngu-i2388560894.html,Women Night Dress Nightgown Nightwear With A Bra Patchwork Camisole Night Silk Dress Sleep Wear Nightdress,"₫60,637",Voucher save 43%,53 sold,(14)
https://www.lazada.vn/products/co-size-dai-75kg-bo-pijama-nu-mac-nha-tay-coctay-dai-quan-dai-quan-ao-ngu-nu-phong-cach-thoi-trang-sbp-i2620474887.html,"[ Có size đại 75kg] Bộ pijama nữ mặc nhà tay cộc,tay dài quần dài, quần áo ngủ nữ phong cách thời trang SBP","₫55,000",Voucher save 44%,85 sold,(97)
https://www.lazada.vn/products/zanzea-phong-cach-han-quoc-bo-do-nu-2-chiec-ao-blazer-tay-ao-dai-thoi-trang-moi-bo-dam-tank-midi-dong-bang-cong-so-ol-11-i2502193463.html,ZANZEA Korean Style Women's 2pcs Suits New Fashion Long Sleeve Blazer OL Work Plain Midi Tank Dress Sets #11,"₫206,646",Voucher save 50%,31 sold,(9)
https://www.lazada.vn/products/set-ao-phong-cotton-kho-kem-quan-sooc-jean-theu-chu-pari-i2664607445.html,Set áo phông Cotton khô kèm quần Sooc Jean thêu chữ Pari,"₫95,000",Voucher save 37%,578 sold,(190)
https://www.lazada.vn/products/bigsize-45-95kg-set-vay-nu-bo-do-ao-co-v-phoi-mau-bo-det-tay-ngan-kem-chan-vay-thoi-trang-du-tiec-xinh-i2633215018.html,[Bigsize 45-95kg] women's dress short sleeve V neck patchwork set with fashion pretty party skirt,"₫139,000",Voucher save 34%,113 sold,(25)
https://www.lazada.vn/products/set-ao-mam-la-choi-lien-quan-dang-rat-hot-hit-va-de-thuong-cho-cac-teen-di-hoc-di-choi-day-a-i1714331297.html,SÉT ÁO MẦM LÁ CHƠI LIÊN QUÂN ĐANG RẤT HÓT HÍT VÀ DỄ THƯƠNG CHO CÁC TEEN ĐI HỌC ĐI CHƠI ĐÂY Ạ,"₫35,000",Voucher save 42%,180 sold,(57)
https://www.lazada.vn/products/freeship-voucher-8-27-mau-full-mau-bo-dui-bao-hong-pink-panther-set-do-bo-nu-hoat-hinh-cotton-phom-rong-phoi-quan-short-cartoon-unisex-i2489425692.html,[Freeship + Voucher 8%] [27 Mẫu Full Màu] Bộ Đùi Báo Hồng Pink Panther - Set Đồ Bộ Nữ hoạt hình cotton phom rộng phối Quần Short Cartoon Unisex,"₫47,900",Voucher save 40%,1.0K sold,(241)
https://www.lazada.vn/products/set-quan-dai-phoi-ao-croptop-set-quan-kem-ao-di-choi-sang-chanh-vai-dep-i2280337277.html,sét quần dài phối áo croptop/ sét quần kèm áo đi chơi sang chảnh vải đẹp,"₫65,000",Voucher save 35%,244 sold,(54)
https://www.lazada.vn/products/set-ao-in-logo-2-cun-xinh-xinh-kem-quan-ong-rong-rat-de-thuong-i1714169900.html,SÉT ÁO IN LOGO 2 CÚN XINH XINH KÈM QUẦN ỐNG RỘNG RẤT DỄ THƯƠNG,"₫33,333",Voucher save 44%,19 sold,(2)
https://www.lazada.vn/products/bo-quan-ao-nu-quan-short-ao-co-tron-sat-nach-vai-bo-gan-sieu-xinh-co-gian-tot-thiet-ke-sang-chanh-ton-dang-de-thuong-di-choi-dao-pho-deu-dep-du-mau-i2365184810.html,"Bộ Quần Áo Nữ, Quần Short, Áo Cổ Tròn Sát Nách Vải Bo Gân Siêu Xinh, Co Giãn Tốt, Thiết Kế Sang Chảnh, Tôn Dáng, Dễ Thương, Đi Chơi, Dạo Phố Đều Đẹp ( đủ màu )","₫29,500",Voucher save 44%,772 sold,(147)
https://www.lazada.vn/products/do-bo-mac-nha-danh-cho-nu-form-quan-tay-phoi-ao-dang-vest-full-size-40-70kg-i2053652174.html,ĐỒ BỘ MẶC NHÀ DÀNH CHO NỮ FORM QUẦN TÂY PHỐI ÁO DẠNG VEST FULL SIZE 40-70KG,"₫85,000",Voucher save 57%,21 sold,(12)
https://www.lazada.vn/products/bo-ao-coc-co-so-mi-quan-dai-thiet-ke-lich-su-tre-trung-ma-e41-i2751041715.html,"Bộ Áo Cộc Cổ Sơ Mi, Quần Dài, Thiết Kế Lịch Sự, Trẻ Trung, Mã E41","₫187,000",Voucher save 25%,18 sold,(5)
https://www.lazada.vn/products/ph-set-do-bo-3-mon-ao-thun-croptop-2-day-in-chu-barbie-kem-ao-khoac-ngoai-phoi-quan-dai-ong-rong-in-3d-de-thuong-nu-tinh-dep-gai-i2595333210.html,"(PH) Set Đồ Bộ 3 Món Áo Thun Croptop 2 Dây In Chữ Barbie Kèm Áo Khoác Ngoài Phối Quần Dài Ống Rộng In 3D Dễ Thương , Nữ Tính , Đẹp Gái","₫103,000",Voucher save 36%,935 sold,(164)
https://www.lazada.vn/products/do-bo-pijama-nu-tieu-thu-tay-dai-quan-dai-co-beo-de-thuong-do-ngu-nu-mac-nha-gia-re-bo-do-ngu-cute-set-bo-ngu-mac-o-nha-chat-kate-thai-cho-nu-duoi-58kg-i1614790212.html,"Đồ Bộ Pijama Nữ Tiểu Thư Tay Dài Quần Dài Cổ Bèo Dễ Thương .Đồ Ngủ Nữ Mặc Nhà Giá Rẻ ,Bộ Đồ Ngủ Cute ,Set Bộ Ngủ Mặc Ở Nhà Chất Kate Thái Cho Nữ Dưới 58kg","₫68,000",Voucher save 48%,23 sold,(12)
https://www.lazada.vn/products/set-bo-sat-nach-nu-thiet-ke-co-ao-so-mi-quan-ong-rong-chat-dui-ma-m64-i2749971095.html,"Set Bộ Sát Nách Nữ Thiết Kế, Cổ Áo Sơ Mi Quần Ống Rộng, Chất Đũi, Mã M64","₫192,000",Voucher save 20%,9 sold,(6)
https://www.lazada.vn/products/bo-do-ngu-mua-xuan-va-mua-thu-bo-do-the-thao-chu-man-jia-cho-nu-co-tron-rong-quan-ao-gia-dinh-hello-kitty-de-thuong-quan-dai-tay-gian-di-gian-di-bo-do-hai-mon-i2502219312.html,"CHU MAN JIA Tracksuit Spring and autumn pajamas for women, loose round neck, cute Hello Kitty home clothes, simple casual long-sleeved trousers two-piece suit","₫86,000",Voucher save 44%,80 sold,(22)
https://www.lazada.vn/products/bo-quan-ao-nu-quan-dai-ong-rong-ao-co-tron-tay-dai-om-body-sieu-xinh-vai-gan-co-gian-tot-thiet-ke-sang-chanh-ton-dang-de-thuong-di-choi-dao-pho-deu-dep-i2359789984.html,"Bộ Quần Áo Nữ, Quần Dài, Ống Rộng, Áo Cổ Tròn Tay Dài Ôm Body Siêu Xinh, Vải Gân, Co Giãn Tốt, Thiết Kế Sang Chảnh, Tôn Dáng, Dễ Thương, Đi Chơi, Dạo Phố Đều Đẹp","₫52,600",Voucher save 47%,134 sold,(36)
https://www.lazada.vn/products/do-bo-ngu-2-day-bo-do-ngu-mac-nha-quan-dui-chat-lua-mem-mat-chili-i2589337588.html,"Đồ bộ ngủ 2 dây, bộ đồ ngủ mặc nhà quần đùi chất lụa mềm mát CHILI","₫55,000",Voucher save 45%,48 sold,(11)
https://www.lazada.vn/products/quan-ao-nu-sang-chanh-ao-sat-nach-quan-suong-set-do-di-choi-di-du-lich-ma-a8-i2721935889.html,"Quần Áo Nữ Sang Chảnh, Áo Sát Nách Quần suông, Set Đồ Đi Chơi, Đi Du Lịch, Mã A8","₫189,000",Voucher save 23%,12 sold,(3)
https://www.lazada.vn/products/set-quan-short-den-ao-len-soc-xanh-qc-i2477884261.html,Set quần short đen + áo len sọc xanh QC,"₫52,000",,18 sold,(5)
https://www.lazada.vn/products/ph-set-bo-3-ao-ong-kem-ao-luoi-tay-dai-crotop-phoi-quan-dai-ong-rong-in-chu-3d-de-thuong-nu-tinh-dep-gai-i2591701014.html,"(PH) Set Bộ 3 Áo Ống Kèm Áo Lưới Tay Dài Crotop phối Quần dài Ống Rộng In Chữ 3D Dễ Thương , Nữ Tính , Đẹp Gái","₫105,000",Voucher save 30%,7 sold,(1)
https://www.lazada.vn/products/quan-dui-nu-mac-nha-ong-rong-vai-xuoc-day-keo-co-tui-quan-dui-nu-dep-quan-sot-nu-quan-short-nu-quan-sooc-nu-quan-short-dui-nu-mem-mat-phoi-do-di-choi-di-cafe-i2234778039.html,"Quần đùi nữ mặc nhà ỐNG RỘNG, VẢI XƯỢC, DÂY KÉO CÓ TÚI quần đùi nữ đẹp, quần sọt nữ, quần short nữ, quần sooc nữ, quần short đùi nữ mềm mát, phối đồ, đi chơi, đi cafe","₫35,800",Voucher save 47%,15 sold,(6)
https://www.lazada.vn/products/do-bo-dui-co-tron-tay-coc-chat-thun-cotton-su-mem-3-size-40-70kg-i2731619017.html,Đồ Bộ Đùi Cổ Tròn Tay Cộc Chất Thun Cotton Su mềm 3 size 40-70kg,"₫79,000",Voucher save 50%,0,0
https://www.lazada.vn/products/quan-ao-phu-nu-mang-thai-tuoi-teen-pajama-phu-nu-mua-he-ao-ngu-suong-cho-nu-phien-ban-han-quoc-kieu-hoc-sinh-de-thuong-co-lon-i2773757003.html,Pajama Women's Summer Loose Nightgown Women Korean Version Cute Student Plus Size Teenage Pregnant Women's Home Clothes,"₫98,000",Voucher save 34%,0,0
